time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,0.2053061530754951,1.5011152982769962,12.909874718061635,0.28407455663558334,6.20441089082863,0.0,0.5119382293533447,2.792400719685373,2.9736575935152714,0.1070728375236611,-0.1448316008594035,0.0,471.29514188890795,470.62096485542327,471.7258069280471,473.44689576985314
1.8600000000000012,0.23752599547487144,1.6737988608633363,13.08861250307096,0.2951332825432287,6.195783363155821,0.0,0.5628253306639617,2.9644953889267067,2.98369425231919,0.12948488902877325,-0.14902030074156322,0.0,429.7756873778875,429.3996546272346,428.33785614696785,430.25194891245286
1.9200000000000013,0.2731212671189973,1.8574975597239485,13.269602601663102,0.3028904380767248,6.186849731592758,0.0,0.6245425142901804,3.159278915394773,3.048589476879707,0.1283814899589116,-0.1486874215036841,0.0,448.1218138671725,448.1282506855865,449.9650163545131,449.8907099538258
1.9800000000000013,0.31267030851364597,2.0532588057417818,13.455211479624065,0.3117617791316514,6.180684550586015,0.0,0.6943229764327504,3.366689684670704,3.1375005934743156,0.11527874676735742,-0.16811397861085098,0.0,459.60531614674005,458.0409447963787,458.5522784759713,457.52364933284065
2.0400000000000014,0.35643627695389524,2.2612870729781585,13.645055464687028,0.321962050316035,6.171581144130373,0.0,0.7654010219252743,3.568268192390556,3.189771330664147,0.09419169609408949,-0.15838556143960242,0.0,448.398216208898,449.16226033475743,449.06456269728295,447.360896127467
2.1000000000000014,0.40480128463879217,2.48197706477259,13.83922099376755,0.32760497078523887,6.162112089883397,0.0,0.8476896261804342,3.7882406929033365,3.281525590363316,0.09234949435233245,-0.15723458086562483,0.0,462.6715823915693,462.73961216935345,463.59659201531196,463.458823654324
2.1600000000000015,0.4581709614856654,2.7156030519403465,14.037836709340949,0.33401776634001834,6.153567580103168,0.0,0.9320710911998755,3.999524334979947,3.338202159077089,0.10144745826181356,-0.16883710869708218,0.0,453.97382170563026,453.0176394888144,453.526922406768,454.2646780523643
2.2200000000000015,0.5174440576461947,2.9636575718376363,14.244546266568742,0.34310326495638765,6.144554538376983,0.0,1.0446585389120666,4.269378904724173,3.550411826412591,0.11925413058965385,-0.15839756028374963,0.0,502.66795024309795,503.401361911117,504.45101089353585,505.7439347510001
2.2800000000000016,0.582858506127443,3.226084493398163,14.458353631353088,0.35025908992329846,6.137716240178094,0.0,1.136376504025385,4.478452558719862,3.575734193309017,0.11928263062493315,-0.1775237511092785,0.0,449.8354494565406,448.2580922758494,448.40257685813697,448.41755526411833
2.3400000000000016,0.6536385813990628,3.5004937941304983,14.671846578091008,0.3576196755609127,6.127653926877105,0.0,1.2237712592264915,4.66880518358212,3.540139999147815,0.11299490835420861,-0.18721827174222547,0.0,429.8261829910217,428.97080028272,430.1512263280121,429.63117880222717
2.4000000000000017,0.7296504985272204,3.7859841483925547,14.882046001339686,0.364498540378567,6.1180041052303515,0.0,1.310718457132391,4.8477763070774325,3.4661419010375583,0.11544686668861322,-0.17458347907378965,0.0,416.78403061408426,417.8522491282719,417.0428576373498,417.26946724413347
2.4600000000000017,0.811347894179723,4.082935122364976,15.089493075305118,0.37155378683784157,6.108172489371789,0.0,1.4133177921677333,5.050770228902126,3.4480733465549176,0.11835146535402344,-0.18465315194091067,0.0,438.7626776380458,437.8946820967585,437.6212719149507,437.87537178938356
2.520000000000002,0.8995647674812316,4.392574512375801,15.29691345420378,0.37999346761371733,6.105305680700457,0.0,1.527352514026324,5.270831453635826,3.465098530818081,0.12988145665266004,-0.21726986556551245,0.0,452.0827145998743,449.40957632309403,452.1027622987245,453.04415442796176
2.580000000000002,0.9949934765617215,4.716101649094615,15.506746044765626,0.3880354993352526,6.0936579233757975,0.0,1.654632506506933,5.513520786816029,3.52802453628125,0.13427875408347026,-0.20550769624988893,0.0,468.60942093253334,469.4807297436069,468.82858353491446,469.1850121378004
